letter,position,percent1,delta,x,y
g,8,0.28205128205128205,0.038461538461538464,5,5
g,4,0.32051282051282054,0.05128205128205132,5,5
g,2,0.3076923076923077,0.01282051282051283,3,11
g,4,0.3076923076923077,0.07692307692307693,7,3
g,4,0.2948717948717949,0.01282051282051283,2,11
g,4,0.2948717948717949,0.051282051282051294,4,6
g,6,0.3076923076923077,0.03846153846153849,3,7
g,8,0.2948717948717949,0.08974358974358976,7,3
g,2,0.2948717948717949,0.02564102564102566,3,10
g,8,0.32051282051282054,0.03846153846153849,5,6
h,4,0.04081632653061224,0.04081632653061224,8,1
h,4,0.04081632653061224,0.04081632653061224,3,1
h,4,0.04081632653061224,0.04081632653061224,5,1
h,2,0.061224489795918366,0.020408163265306124,2,7
h,2,0.04081632653061224,0.04081632653061224,7,1
h,8,0.061224489795918366,0.061224489795918366,3,1
h,8,0.04081632653061224,0.04081632653061224,2,1
h,2,0.061224489795918366,0.020408163265306124,6,3
h,5,0.04081632653061224,0.04081632653061224,6,0
h,2,0.061224489795918366,0.020408163265306124,2,7
h,2,0.04081632653061224,0.02040816326530612,2,6
h,4,0.04081632653061224,0.04081632653061224,6,1
h,4,0.061224489795918366,0.04081632653061225,2,2
h,4,0.04081632653061224,0.04081632653061224,8,1
h,6,0.04081632653061224,0.04081632653061224,2,1
h,4,0.04081632653061224,0.04081632653061224,8,1
h,4,0.04081632653061224,0.04081632653061224,3,1
h,4,0.04081632653061224,0.02040816326530612,1,12
h,2,0.061224489795918366,0.020408163265306124,6,3
h,4,0.04081632653061224,0.04081632653061224,6,1
h,2,0.04081632653061224,0.04081632653061224,8,1
h,8,0.061224489795918366,0.020408163265306124,2,2
h,2,0.04081632653061224,0.04081632653061224,8,1
h,8,0.061224489795918366,0.061224489795918366,3,1
h,8,0.061224489795918366,0.020408163265306124,2,2
h,2,0.061224489795918366,0.020408163265306124,6,3
h,8,0.061224489795918366,0.061224489795918366,3,1
h,2,0.061224489795918366,0.020408163265306124,6,3
h,4,0.04081632653061224,0.04081632653061224,3,1
h,6,0.04081632653061224,0.04081632653061224,2,1
h,4,0.10204081632653061,0.06122448979591837,3,2
h,8,0.08163265306122448,0.08163265306122448,4,1
h,8,0.12244897959183673,0.04081632653061225,4,2
h,8,0.10204081632653061,0.10204081632653061,5,1
h,2,0.08163265306122448,0.04081632653061224,7,2
h,4,0.10204081632653061,0.06122448979591837,4,2
h,6,0.08163265306122448,0.020408163265306117,2,3
h,8,0.10204081632653061,0.04081632653061225,3,2
h,2,0.12244897959183673,0.020408163265306117,2,10
h,2,0.08163265306122448,0.020408163265306117,2,8
h,8,0.08163265306122448,0.020408163265306117,2,3
h,4,0.10204081632653061,0.06122448979591837,4,2
h,6,0.12244897959183673,0.020408163265306117,2,5
h,8,0.12244897959183673,0.12244897959183673,6,1
h,4,0.10204081632653061,0.06122448979591837,4,2
h,8,0.12244897959183673,0.04081632653061225,4,2
h,2,0.10204081632653061,0.06122448979591837,8,2
h,4,0.12244897959183673,0.020408163265306117,2,5
h,2,0.08163265306122448,0.08163265306122448,5,5
h,8,0.12244897959183673,0.04081632653061225,4,2
h,4,0.10204081632653061,0.06122448979591837,8,2
h,6,0.12244897959183673,0.020408163265306117,2,5
h,4,0.10204081632653061,0.02040816326530613,2,4
h,6,0.08163265306122448,0.08163265306122448,4,1
h,2,0.10204081632653061,0.06122448979591837,8,2
h,4,0.10204081632653061,0.06122448979591837,6,2
h,2,0.08163265306122448,0.020408163265306117,2,8
h,8,0.12244897959183673,0.020408163265306117,2,5
h,8,0.10204081632653061,0.04081632653061225,3,2
h,8,0.12244897959183673,0.020408163265306117,2,5
h,6,0.16326530612244897,0.16326530612244897,8,1
h,4,0.14285714285714285,0.040816326530612235,3,3
h,8,0.14285714285714285,0.14285714285714285,7,1
h,6,0.14285714285714285,0.14285714285714285,7,1
h,6,0.14285714285714285,0.020408163265306117,2,6
h,6,0.14285714285714285,0.14285714285714285,7,1
h,4,0.14285714285714285,0.040816326530612235,4,3
h,8,0.14285714285714285,0.040816326530612235,5,2
h,6,0.14285714285714285,0.14285714285714285,7,1
h,8,0.14285714285714285,0.040816326530612235,3,3
h,8,0.14285714285714285,0.040816326530612235,5,2
h,4,0.14285714285714285,0.040816326530612235,8,3
h,8,0.16326530612244897,0.040816326530612235,4,3
h,2,0.14285714285714285,0.040816326530612235,8,3
h,2,0.14285714285714285,0.040816326530612235,8,3
h,2,0.16326530612244897,0.040816326530612235,4,7
h,6,0.14285714285714285,0.040816326530612235,3,3
h,8,0.14285714285714285,0.040816326530612235,3,3
h,3,0.14285714285714285,0.040816326530612235,0,8
h,2,0.14285714285714285,0.040816326530612235,8,3
h,8,0.14285714285714285,0.14285714285714285,7,1
h,6,0.14285714285714285,0.14285714285714285,7,1
h,4,0.16326530612244897,0.020408163265306117,2,7
h,2,0.16326530612244897,0.040816326530612235,3,8
h,8,0.14285714285714285,0.020408163265306117,2,6
h,6,0.14285714285714285,0.040816326530612235,5,2
h,6,0.16326530612244897,0.040816326530612235,4,3
h,8,0.14285714285714285,0.040816326530612235,3,3
h,6,0.14285714285714285,0.040816326530612235,3,3
h,4,0.14285714285714285,0.040816326530612235,5,3
h,4,0.22448979591836735,0.040816326530612235,3,5
h,8,0.20408163265306123,0.04081632653061226,4,4
h,2,0.1836734693877551,0.04081632653061226,8,4
h,6,0.20408163265306123,0.04081632653061226,4,4
h,8,0.1836734693877551,0.04081632653061226,5,3
h,8,0.1836734693877551,0.04081632653061226,5,3
h,6,0.1836734693877551,0.04081632653061226,3,4
h,8,0.1836734693877551,0.06122448979591838,6,2
h,6,0.20408163265306123,0.04081632653061226,4,4
h,4,0.1836734693877551,0.020408163265306145,2,8
h,8,0.1836734693877551,0.04081632653061226,5,3
h,4,0.22448979591836735,0.020408163265306117,2,10
h,4,0.1836734693877551,0.020408163265306145,2,8
h,2,0.20408163265306123,0.04081632653061226,5,7
h,4,0.1836734693877551,0.020408163265306145,2,8
h,6,0.1836734693877551,0.06122448979591838,6,2
h,6,0.1836734693877551,0.020408163265306145,2,8
h,6,0.22448979591836735,0.020408163265306117,2,10
h,2,0.1836734693877551,0.10204081632653063,6,5
h,4,0.1836734693877551,0.020408163265306145,2,8
h,8,0.1836734693877551,0.04081632653061226,5,3
h,6,0.20408163265306123,0.04081632653061226,4,4
h,2,0.1836734693877551,0.04081632653061226,2,12
h,4,0.22448979591836735,0.020408163265306117,2,10
h,6,0.20408163265306123,0.020408163265306117,2,9
h,8,0.22448979591836735,0.040816326530612235,3,5
h,2,0.20408163265306123,0.04081632653061226,5,7
h,4,0.1836734693877551,0.04081632653061226,4,4
h,2,0.1836734693877551,0.10204081632653063,6,5
h,4,0.1836734693877551,0.04081632653061226,5,4
h,6,0.24489795918367346,0.0816326530612245,8,2
h,8,0.24489795918367346,0.0816326530612245,8,2
h,8,0.2653061224489796,0.04081632653061226,5,5
h,8,0.24489795918367346,0.06122448979591835,6,3
h,2,0.24489795918367346,0.040816326530612235,4,9
h,6,0.24489795918367346,0.06122448979591835,6,3
h,6,0.24489795918367346,0.06122448979591835,6,3
h,8,0.2653061224489796,0.04081632653061226,5,5
h,7,0.24489795918367346,0.0816326530612245,0,7
h,6,0.24489795918367346,0.06122448979591835,6,3
h,4,0.24489795918367346,0.020408163265306117,2,11
h,6,0.2653061224489796,0.04081632653061226,2,11
h,8,0.24489795918367346,0.040816326530612235,4,5
h,8,0.24489795918367346,0.040816326530612235,4,5
h,6,0.24489795918367346,0.040816326530612235,4,5
h,6,0.24489795918367346,0.040816326530612235,4,5
h,4,0.24489795918367346,0.020408163265306117,2,11
h,8,0.24489795918367346,0.0816326530612245,8,2
h,8,0.2653061224489796,0.04081632653061226,3,6
h,4,0.24489795918367346,0.020408163265306117,2,11
h,4,0.2653061224489796,0.0816326530612245,5,5
h,6,0.24489795918367346,0.0816326530612245,8,2
h,7,0.24489795918367346,0.0816326530612245,0,7
h,2,0.24489795918367346,0.040816326530612235,3,10
h,8,0.2653061224489796,0.04081632653061226,3,6
h,8,0.24489795918367346,0.06122448979591835,6,3
h,6,0.24489795918367346,0.0816326530612245,8,2
h,6,0.2653061224489796,0.04081632653061226,3,6
h,8,0.24489795918367346,0.0816326530612245,8,2
h,4,0.24489795918367346,0.020408163265306117,2,11
h,4,0.2857142857142857,0.10204081632653059,6,5
h,2,0.2857142857142857,0.040816326530612235,5,9
h,6,0.30612244897959184,0.040816326530612235,3,7
h,6,0.30612244897959184,0.040816326530612235,3,7
h,8,0.30612244897959184,0.040816326530612235,5,6
h,6,0.2857142857142857,0.040816326530612235,4,6
h,8,0.2857142857142857,0.040816326530612235,4,6
h,2,0.30612244897959184,0.12244897959183673,8,5
h,4,0.30612244897959184,0.12244897959183673,7,5
h,6,0.30612244897959184,0.040816326530612235,5,6
h,2,0.2857142857142857,0.040816326530612235,5,9
h,6,0.2857142857142857,0.040816326530612235,4,6
h,2,0.2857142857142857,0.10204081632653059,6,6
h,8,0.2857142857142857,0.040816326530612235,4,6
h,2,0.2857142857142857,0.040816326530612235,3,11
h,8,0.30612244897959184,0.040816326530612235,3,7
h,8,0.30612244897959184,0.040816326530612235,5,6
h,8,0.30612244897959184,0.040816326530612235,3,7
h,2,0.30612244897959184,0.12244897959183673,8,5
h,4,0.30612244897959184,0.040816326530612235,3,7
h,6,0.2857142857142857,0.02040816326530609,2,12
h,2,0.2857142857142857,0.040816326530612235,3,11
h,8,0.30612244897959184,0.040816326530612235,3,7
h,6,0.30612244897959184,0.0816326530612245,7,3
h,4,0.30612244897959184,0.040816326530612235,3,7
h,8,0.30612244897959184,0.040816326530612235,5,6
h,8,0.30612244897959184,0.040816326530612235,3,7
h,2,0.2857142857142857,0.040816326530612235,4,10
h,8,0.30612244897959184,0.0816326530612245,7,3
h,4,0.30612244897959184,0.12244897959183673,8,5
i,2,0.06666666666666667,0.06666666666666667,3,1
i,4,0.06666666666666667,0.06666666666666667,3,1
i,4,0.03333333333333333,0.03333333333333333,0,5
i,1,0.03333333333333333,0.03333333333333333,6,0
i,1,0.03333333333333333,0.03333333333333333,6,0
i,3,0.06666666666666667,0.06666666666666667,0,6
i,4,0.06666666666666667,0.03333333333333333,0,6
i,2,0.06666666666666667,0.06666666666666667,5,1
i,4,0.06666666666666667,0.03333333333333333,0,6
i,2,0.03333333333333333,0.03333333333333333,1,12
i,4,0.06666666666666667,0.06666666666666667,4,1
i,6,0.06666666666666667,0.06666666666666667,1,1
i,8,0.06666666666666667,0.06666666666666667,2,1
i,2,0.03333333333333333,0.03333333333333333,2,1
i,4,0.06666666666666667,0.06666666666666667,4,1
i,4,0.03333333333333333,0.03333333333333333,2,1
i,8,0.03333333333333333,0.03333333333333333,1,1
i,2,0.06666666666666667,0.06666666666666667,3,1
i,6,0.06666666666666667,0.03333333333333333,0,7
i,4,0.03333333333333333,0.03333333333333333,1,2
i,4,0.06666666666666667,0.06666666666666667,4,1
i,4,0.06666666666666667,0.06666666666666667,5,1
i,4,0.06666666666666667,0.03333333333333333,0,6
i,8,0.06666666666666667,0.06666666666666667,2,1
i,2,0.06666666666666667,0.06666666666666667,5,1
i,4,0.03333333333333333,0.03333333333333333,1,2
i,4,0.03333333333333333,0.03333333333333333,2,1
i,8,0.03333333333333333,0.03333333333333333,1,1
i,4,0.06666666666666667,0.06666666666666667,3,1
i,6,0.06666666666666667,0.03333333333333333,0,7
i,4,0.1,0.03333333333333334,0,12
i,8,0.1,0.1,3,1
i,2,0.1,0.03333333333333334,2,3
i,6,0.1,0.03333333333333334,0,8
i,2,0.1,0.03333333333333334,2,3
i,4,0.1,0.06666666666666668,2,2
i,4,0.1,0.03333333333333334,0,12
i,8,0.1,0.1,3,1
i,5,0.1,0.1,5,0
i,4,0.1,0.03333333333333334,0,12
i,2,0.1,0.03333333333333334,2,3
i,8,0.1,0.03333333333333334,2,2
i,6,0.1,0.1,2,1
i,6,0.1,0.1,2,1
i,4,0.1,0.06666666666666668,1,5
i,6,0.1,0.1,2,1
i,4,0.1,0.06666666666666668,1,5
i,4,0.1,0.06666666666666668,1,5
i,4,0.1,0.03333333333333334,0,12
i,4,0.1,0.06666666666666668,2,2
i,8,0.1,0.03333333333333334,2,2
i,4,0.1,0.06666666666666668,2,2
i,8,0.1,0.1,3,1
i,2,0.1,0.03333333333333334,2,3
i,2,0.1,0.03333333333333334,2,3
i,4,0.1,0.06666666666666668,2,2
i,4,0.1,0.06666666666666668,1,5
i,4,0.1,0.03333333333333334,0,12
i,4,0.1,0.06666666666666668,2,2
i,6,0.1,0.1,2,1
i,6,0.16666666666666666,0.033333333333333326,2,3
i,8,0.16666666666666666,0.06666666666666665,3,2
i,2,0.13333333333333333,0.033333333333333326,2,5
i,6,0.13333333333333333,0.033333333333333326,2,2
i,6,0.13333333333333333,0.13333333333333333,3,1
i,7,0.16666666666666666,0.16666666666666666,0,6
i,4,0.16666666666666666,0.09999999999999999,3,2
i,6,0.16666666666666666,0.16666666666666666,5,1
i,2,0.13333333333333333,0.06666666666666667,3,2
i,2,0.13333333333333333,0.06666666666666667,3,2
i,8,0.16666666666666666,0.033333333333333326,2,4
i,6,0.16666666666666666,0.16666666666666666,4,1
i,6,0.13333333333333333,0.033333333333333326,2,2
i,8,0.13333333333333333,0.13333333333333333,4,1
i,4,0.16666666666666666,0.09999999999999999,4,2
i,6,0.16666666666666666,0.16666666666666666,4,1
i,4,0.16666666666666666,0.06666666666666665,1,6
i,6,0.16666666666666666,0.16666666666666666,5,1
i,7,0.16666666666666666,0.16666666666666666,0,6
i,4,0.16666666666666666,0.09999999999999999,3,2
i,7,0.16666666666666666,0.16666666666666666,0,6
i,4,0.16666666666666666,0.09999999999999999,5,2
i,4,0.16666666666666666,0.06666666666666665,1,6
i,6,0.16666666666666666,0.16666666666666666,4,1
i,8,0.13333333333333333,0.033333333333333326,2,3
i,6,0.16666666666666666,0.033333333333333326,2,3
i,2,0.16666666666666666,0.09999999999999999,5,2
i,4,0.16666666666666666,0.09999999999999999,4,2
i,6,0.16666666666666666,0.16666666666666666,5,1
i,4,0.16666666666666666,0.09999999999999999,5,2
i,2,0.2,0.06666666666666668,3,3
i,6,0.2,0.06666666666666668,1,8
i,6,0.2,0.06666666666666668,3,2
i,6,0.2,0.033333333333333354,2,4
i,6,0.2,0.06666666666666668,3,2
i,6,0.2,0.06666666666666668,3,2
i,6,0.2,0.06666666666666668,3,2
i,2,0.2,0.06666666666666668,3,3
i,8,0.2,0.06666666666666668,4,2
i,6,0.2,0.033333333333333354,2,4
i,6,0.2,0.033333333333333354,2,4
i,6,0.2,0.033333333333333354,2,4
i,6,0.2,0.06666666666666668,1,8
i,2,0.2,0.06666666666666668,3,3
i,6,0.2,0.06666666666666668,1,8
i,6,0.2,0.06666666666666668,3,2
i,8,0.2,0.033333333333333354,2,5
i,6,0.2,0.033333333333333354,2,4
i,8,0.2,0.06666666666666668,4,2
i,6,0.2,0.06666666666666668,3,2
i,6,0.2,0.033333333333333354,2,4
i,6,0.2,0.06666666666666668,1,8
i,6,0.2,0.06666666666666668,1,8
i,2,0.2,0.033333333333333354,2,7
i,2,0.2,0.06666666666666668,3,3
i,8,0.2,0.033333333333333354,2,5
i,8,0.2,0.033333333333333354,2,5
i,6,0.2,0.06666666666666668,1,8
i,2,0.2,0.06666666666666668,3,3
i,6,0.2,0.06666666666666668,1,8
i,3,0.23333333333333334,0.06666666666666668,0,8
i,2,0.23333333333333334,0.06666666666666668,4,3
i,8,0.26666666666666666,0.06666666666666665,4,3
i,8,0.23333333333333334,0.033333333333333326,2,6
i,8,0.26666666666666666,0.06666666666666665,4,3
i,4,0.23333333333333334,0.1,2,5
i,2,0.26666666666666666,0.033333333333333326,2,9
i,6,0.23333333333333334,0.06666666666666668,4,2
i,2,0.23333333333333334,0.033333333333333326,2,8
i,3,0.23333333333333334,0.06666666666666668,0,8
i,8,0.23333333333333334,0.033333333333333326,2,6
i,2,0.23333333333333334,0.06666666666666668,5,3
i,8,0.23333333333333334,0.06666666666666668,3,3
i,3,0.23333333333333334,0.06666666666666668,0,8
i,3,0.23333333333333334,0.06666666666666668,0,8
i,3,0.23333333333333334,0.06666666666666668,0,8
i,2,0.26666666666666666,0.033333333333333326,2,9
i,2,0.23333333333333334,0.06666666666666668,5,3
i,4,0.23333333333333334,0.1,2,5
i,2,0.26666666666666666,0.033333333333333326,2,9
i,8,0.23333333333333334,0.033333333333333326,2,6
i,7,0.23333333333333334,0.06666666666666668,0,7
i,8,0.26666666666666666,0.06666666666666665,4,3
i,2,0.23333333333333334,0.06666666666666668,5,3
i,2,0.23333333333333334,0.06666666666666668,4,3
i,4,0.23333333333333334,0.06666666666666668,5,3
i,4,0.23333333333333334,0.1,2,5
i,2,0.26666666666666666,0.033333333333333326,2,9
i,2,0.23333333333333334,0.06666666666666668,5,3
i,8,0.23333333333333334,0.033333333333333326,2,6
i,7,0.3,0.06666666666666665,0,8
i,7,0.3,0.06666666666666665,0,8
i,2,0.3,0.033333333333333326,2,10
i,8,0.3,0.06666666666666665,5,3
i,2,0.3,0.033333333333333326,2,10
i,6,0.3,0.06666666666666665,5,3
i,8,0.3,0.06666666666666665,5,3
i,7,0.3,0.06666666666666665,0,8
i,2,0.3,0.033333333333333326,2,10
i,8,0.3,0.033333333333333326,2,8
i,8,0.3,0.06666666666666665,5,3
i,2,0.3,0.033333333333333326,2,10
i,2,0.3,0.033333333333333326,2,10
i,8,0.3,0.06666666666666665,5,3
i,2,0.3,0.033333333333333326,2,10
i,7,0.3,0.06666666666666665,0,8
i,8,0.3,0.06666666666666665,5,3
i,8,0.3,0.033333333333333326,2,8
i,8,0.3,0.06666666666666665,3,4
i,7,0.3,0.06666666666666665,0,8
i,6,0.3,0.06666666666666665,5,3
i,8,0.3,0.033333333333333326,2,8
i,6,0.3,0.06666666666666665,4,3
i,8,0.3,0.06666666666666665,3,4
i,8,0.3,0.06666666666666665,5,3
i,6,0.3,0.06666666666666665,5,3
i,7,0.3,0.06666666666666665,0,8
i,8,0.3,0.06666666666666665,5,3
i,8,0.3,0.06666666666666665,5,3
i,2,0.3,0.033333333333333326,2,10
j,2,0.07142857142857142,0.023809523809523808,2,2
j,2,0.047619047619047616,0.023809523809523808,2,1
j,4,0.07142857142857142,0.047619047619047616,2,1
j,8,0.07142857142857142,0.047619047619047616,3,1
j,4,0.07142857142857142,0.047619047619047616,1,4
j,8,0.07142857142857142,-0.7380952380952381,5,0
j,4,0.047619047619047616,0.023809523809523808,0,5
j,4,0.07142857142857142,0.047619047619047616,1,4
j,8,0.07142857142857142,0.047619047619047616,3,1
j,2,0.047619047619047616,-0.6428571428571428,4,0
j,2,0.047619047619047616,0.023809523809523808,2,1
j,4,0.07142857142857142,0.047619047619047616,2,1
j,6,0.07142857142857142,-0.11904761904761904,1,0
j,2,0.047619047619047616,-0.2857142857142857,3,0
j,4,0.047619047619047616,0.023809523809523808,0,5
j,4,0.047619047619047616,-0.9523809523809523,5,0
j,8,0.07142857142857142,0.047619047619047616,3,1
j,4,0.07142857142857142,0.047619047619047616,2,1
j,2,0.047619047619047616,-0.7619047619047619,5,0
j,4,0.047619047619047616,-0.9523809523809523,4,0
j,4,0.047619047619047616,-0.9523809523809523,4,0
j,4,0.047619047619047616,0.023809523809523808,0,5
j,2,0.047619047619047616,-0.6428571428571428,4,0
j,8,0.07142857142857142,0.047619047619047616,3,1
j,8,0.047619047619047616,-0.6428571428571428,4,0
j,4,0.047619047619047616,0.023809523809523808,0,5
j,6,0.07142857142857142,-0.11904761904761904,1,0
j,5,0.07142857142857142,0.07142857142857142,4,0
j,2,0.07142857142857142,0.023809523809523808,2,2
j,6,0.07142857142857142,-0.11904761904761904,1,0
j,7,0.09523809523809523,0.09523809523809523,0,5
j,7,0.09523809523809523,0.09523809523809523,0,5
j,8,0.11904761904761904,0.047619047619047616,3,2
j,4,0.11904761904761904,0.07142857142857142,3,1
j,6,0.09523809523809523,0.047619047619047616,0,1
j,4,0.11904761904761904,0.07142857142857142,3,1
j,2,0.11904761904761904,0.07142857142857142,4,1
j,8,0.09523809523809523,0.023809523809523808,2,4
j,4,0.09523809523809523,0.047619047619047616,0,13
j,8,0.11904761904761904,0.07142857142857142,4,1
j,4,0.09523809523809523,0.023809523809523808,2,2
j,6,0.09523809523809523,-0.5714285714285714,3,0
j,6,0.09523809523809523,-0.9047619047619048,4,0
j,8,0.11904761904761904,0.07142857142857142,4,1
j,2,0.11904761904761904,0.07142857142857142,4,1
j,7,0.09523809523809523,0.09523809523809523,0,5
j,6,0.09523809523809523,-0.9047619047619048,4,0
j,6,0.09523809523809523,0.047619047619047616,0,1
j,8,0.09523809523809523,0.023809523809523808,2,4
j,8,0.11904761904761904,0.023809523809523808,2,5
j,2,0.11904761904761904,0.07142857142857142,5,1
j,2,0.09523809523809523,0.047619047619047616,3,1
j,4,0.09523809523809523,0.023809523809523808,2,2
j,7,0.09523809523809523,0.09523809523809523,0,5
j,8,0.11904761904761904,0.07142857142857142,4,1
j,4,0.11904761904761904,0.047619047619047616,1,5
j,4,0.09523809523809523,0.023809523809523808,2,2
j,2,0.11904761904761904,0.023809523809523808,2,5
j,4,0.09523809523809523,0.023809523809523808,2,2
j,4,0.11904761904761904,0.07142857142857142,5,1
j,6,0.16666666666666666,0.023809523809523808,0,10
j,4,0.16666666666666666,0.047619047619047616,3,2
j,4,0.16666666666666666,0.047619047619047616,4,2
j,3,0.16666666666666666,0.047619047619047616,0,7
j,2,0.14285714285714285,0.047619047619047616,3,2
j,4,0.16666666666666666,0.047619047619047616,1,13
j,8,0.16666666666666666,0.047619047619047616,4,2
j,8,0.16666666666666666,0.09523809523809523,5,1
j,4,0.16666666666666666,0.07142857142857142,2,4
j,2,0.14285714285714285,0.047619047619047616,3,2
j,2,0.14285714285714285,0.023809523809523808,2,6
j,6,0.14285714285714285,0.07142857142857142,1,1
j,4,0.14285714285714285,0.047619047619047616,0,14
j,4,0.16666666666666666,0.047619047619047616,1,13
j,3,0.16666666666666666,0.047619047619047616,0,7
j,2,0.16666666666666666,0.023809523809523808,2,7
j,8,0.16666666666666666,0.047619047619047616,3,3
j,4,0.16666666666666666,0.047619047619047616,4,2
j,4,0.14285714285714285,0.047619047619047616,0,14
j,4,0.14285714285714285,0.047619047619047616,0,14
j,2,0.14285714285714285,0.023809523809523808,2,6
j,8,0.14285714285714285,0.023809523809523808,2,6
j,4,0.14285714285714285,0.047619047619047616,0,14
j,8,0.16666666666666666,0.023809523809523808,2,7
j,4,0.16666666666666666,0.047619047619047616,1,13
j,3,0.16666666666666666,0.047619047619047616,0,7
j,6,0.16666666666666666,0.023809523809523808,0,10
j,4,0.16666666666666666,0.07142857142857142,2,4
j,8,0.14285714285714285,0.023809523809523808,2,6
j,2,0.16666666666666666,0.047619047619047616,5,2
j,6,0.21428571428571427,0.11904761904761904,5,1
j,8,0.19047619047619047,0.023809523809523808,2,8
j,6,0.21428571428571427,0.11904761904761904,4,1
j,4,0.19047619047619047,0.047619047619047616,0,15
j,8,0.21428571428571427,0.023809523809523808,2,9
j,8,0.19047619047619047,0.023809523809523808,2,8
j,6,0.19047619047619047,0.047619047619047616,1,2
j,2,0.19047619047619047,0.047619047619047616,3,4
j,8,0.21428571428571427,0.047619047619047616,4,3
j,6,0.19047619047619047,0.09523809523809523,2,1
j,8,0.19047619047619047,0.023809523809523808,2,8
j,8,0.21428571428571427,0.023809523809523808,2,9
j,2,0.19047619047619047,0.047619047619047616,3,4
j,8,0.21428571428571427,0.047619047619047616,3,4
j,6,0.21428571428571427,0.11904761904761904,3,1
j,5,0.19047619047619047,0.11904761904761904,5,0
j,6,0.19047619047619047,0.023809523809523808,0,11
j,8,0.19047619047619047,0.023809523809523808,2,8
j,6,0.19047619047619047,0.023809523809523808,0,11
j,6,0.19047619047619047,0.09523809523809523,2,1
j,5,0.19047619047619047,0.11904761904761904,5,0
j,6,0.21428571428571427,0.11904761904761904,3,1
j,8,0.21428571428571427,0.047619047619047616,4,3
j,4,0.19047619047619047,0.047619047619047616,0,15
j,6,0.19047619047619047,0.09523809523809523,2,1
j,2,0.19047619047619047,0.047619047619047616,3,4
j,4,0.19047619047619047,0.047619047619047616,0,15
j,8,0.21428571428571427,0.023809523809523808,2,9
j,2,0.19047619047619047,0.047619047619047616,3,4
j,8,0.21428571428571427,0.047619047619047616,4,3
j,6,0.23809523809523808,0.047619047619047616,1,10
j,4,0.2619047619047619,0.09523809523809526,4,4
j,8,0.2619047619047619,0.047619047619047644,3,5
j,4,0.2619047619047619,0.09523809523809526,4,4
j,2,0.23809523809523808,0.07142857142857142,4,4
j,4,0.2619047619047619,0.023809523809523836,2,6
j,4,0.23809523809523808,0.07142857142857142,2,5
j,2,0.2619047619047619,0.09523809523809526,5,4
j,8,0.2619047619047619,0.023809523809523836,2,11
j,8,0.2619047619047619,0.047619047619047644,3,5
j,6,0.23809523809523808,0.047619047619047616,1,10
j,8,0.2619047619047619,0.047619047619047644,3,5
j,8,0.23809523809523808,0.07142857142857142,5,2
j,4,0.2619047619047619,0.023809523809523836,2,6
j,3,0.2619047619047619,0.09523809523809526,0,9
j,8,0.23809523809523808,0.023809523809523808,2,10
j,4,0.2619047619047619,0.09523809523809526,4,4
j,4,0.2619047619047619,0.09523809523809526,4,4
j,4,0.2619047619047619,0.09523809523809526,3,4
j,6,0.2619047619047619,0.07142857142857145,2,2
j,2,0.23809523809523808,0.047619047619047616,3,5
j,2,0.2619047619047619,0.09523809523809526,5,4
j,4,0.2619047619047619,0.023809523809523836,2,6
j,2,0.23809523809523808,0.047619047619047616,3,5
j,4,0.2619047619047619,0.09523809523809526,5,4
j,4,0.2619047619047619,0.09523809523809526,4,4
j,3,0.2619047619047619,0.09523809523809526,0,9
j,2,0.2619047619047619,0.09523809523809526,5,4
j,8,0.2619047619047619,0.023809523809523836,2,11
j,2,0.2619047619047619,0.09523809523809526,5,4
j,4,0.2857142857142857,0.02380952380952378,2,7
j,4,0.30952380952380953,0.023809523809523836,2,8
j,8,0.30952380952380953,0.047619047619047616,4,5
j,2,0.2857142857142857,0.047619047619047616,3,6
j,6,0.2857142857142857,0.02380952380952378,2,3
j,8,0.30952380952380953,0.023809523809523836,2,14
j,5,0.30952380952380953,0.11904761904761907,6,0
j,5,0.30952380952380953,0.11904761904761907,6,0
j,8,0.2857142857142857,0.047619047619047616,5,3
j,4,0.30952380952380953,0.07142857142857145,1,15
j,6,0.30952380952380953,0.023809523809523836,2,4
j,6,0.30952380952380953,0.023809523809523836,2,4
j,4,0.30952380952380953,0.023809523809523836,2,8
j,4,0.30952380952380953,0.023809523809523836,2,8
j,6,0.30952380952380953,0.023809523809523836,1,14
j,2,0.30952380952380953,0.023809523809523836,2,13
j,7,0.30952380952380953,0.09523809523809526,0,7
j,6,0.2857142857142857,0.047619047619047616,1,11
j,6,0.2857142857142857,0.02380952380952378,2,3
j,6,0.2857142857142857,0.02380952380952378,2,3
j,4,0.2857142857142857,0.02380952380952378,2,7
j,6,0.30952380952380953,0.09523809523809526,3,2
j,8,0.30952380952380953,0.047619047619047616,3,6
j,2,0.30952380952380953,0.07142857142857145,4,5
j,4,0.30952380952380953,0.07142857142857145,1,15
j,6,0.30952380952380953,0.09523809523809526,3,2
j,8,0.30952380952380953,0.023809523809523836,2,14
j,5,0.30952380952380953,0.11904761904761907,6,0
j,8,0.30952380952380953,0.023809523809523836,2,14
j,6,0.30952380952380953,0.09523809523809526,4,2
k,6,0.047619047619047616,0.047619047619047616,2,1
k,4,0.047619047619047616,0.047619047619047616,9,1
k,2,0.047619047619047616,0.047619047619047616,8,1
k,6,0.047619047619047616,0.047619047619047616,2,1
k,2,0.031746031746031744,0.015873015873015872,6,2
k,2,0.031746031746031744,0.015873015873015872,1,12
